FP1	FP2
61.378	144.046
58.588	141.243
58.588	135.638
55.798	135.638
55.798	130.033
53.009	127.23
53.009	124.428
53.009	121.625
50.219	118.823
50.219	116.02
50.219	113.217
47.429	110.415
47.429	107.612
47.429	104.81
44.639	102.007
44.639	99.205
44.639	96.402
41.849	93.599
41.849	90.797
41.849	90.797
41.849	90.797
41.849	87.994
41.849	85.192
41.849	82.389
41.849	79.587
39.059	79.587
39.059	79.587
39.059	73.981
39.059	73.981
39.059	71.179
39.059	71.179
39.059	71.179
41.849	68.376
39.059	65.574
39.059	65.574
39.059	65.574
41.849	65.574
41.849	62.771
41.849	59.968
41.849	59.968
41.849	57.166
44.639	57.166
41.849	57.166
44.639	54.363
44.639	54.363
44.639	51.561
47.429	51.561
47.429	51.561
47.429	51.561
50.219	48.758
47.429	48.758
50.219	48.758
50.219	48.758
53.009	48.758
53.009	45.956
55.798	48.758
55.798	48.758
55.798	45.956
55.798	45.956
58.588	45.956
58.588	45.956
58.588	45.956
58.588	45.956
61.378	45.956
61.378	48.758
64.168	48.758
64.168	48.758
64.168	48.758
64.168	48.758
66.958	51.561
66.958	51.561
69.748	51.561
69.748	54.363
69.748	54.363
72.538	54.363
72.538	57.166
72.538	57.166
72.538	57.166
72.538	57.166
72.538	59.968
75.328	59.968
75.328	62.771
75.328	62.771
78.118	62.771
78.118	65.574
78.118	65.574
78.118	68.376
80.908	68.376
80.908	68.376
80.908	71.179
80.908	71.179
80.908	73.981
83.698	73.981
83.698	73.981
83.698	73.981
83.698	73.981
86.488	76.784
86.488	76.784
89.278	76.784
89.278	79.587
89.278	79.587
92.067	79.587
94.857	79.587
94.857	82.389
97.647	82.389
97.647	82.389
100.437	82.389
103.227	82.389
103.227	85.192
106.017	85.192
108.807	85.192
111.597	87.994
114.387	87.994
117.177	87.994
119.967	90.797
125.547	90.797
128.337	90.797
131.126	93.599
133.916	96.402
139.496	99.205
145.076	99.205
147.866	102.007
150.656	104.81
156.236	107.612
159.026	110.415
161.816	113.217
164.606	113.217
170.185	116.02
172.975	118.823
175.765	121.625
181.345	124.428
181.345	127.23
186.925	132.835
186.925	132.835
189.715	135.638
192.505	138.441
195.295	144.046
198.085	146.848
200.875	149.651
203.664	149.651
206.454	152.454
206.454	155.256
209.244	160.861
212.034	160.861
214.824	163.664
214.824	166.466
220.404	169.269
223.194	172.072
225.984	174.874
228.774	177.677
231.564	180.479
234.354	183.282
239.933	186.085
242.723	188.887
245.513	191.69
251.093	194.492
253.883	194.492
256.673	200.097
259.463	200.097
265.043	202.9
270.623	205.703
276.202	208.505
278.992	211.308
284.572	214.11
290.152	216.913
292.942	222.518
298.522	225.321
304.102	228.123
309.682	230.926
315.261	236.531
320.841	239.334
329.211	244.939
332.001	247.741
337.581	250.544
343.161	256.149
348.74	261.754
351.53	264.557
357.11	270.162
359.9	272.964
365.48	278.57
371.06	281.372
376.64	286.977
379.43	292.583
385.01	298.188
387.799	300.99
393.379	309.398
396.169	312.201
401.749	317.806
404.539	323.411
407.329	329.016
410.119	334.621
415.699	340.226
418.489	345.832
421.279	351.437
424.068	354.239
424.068	359.844
426.858	365.45
429.648	371.055
432.438	373.857
432.438	379.462
435.228	385.068
438.018	387.87
438.018	396.278
440.808	401.883
440.808	404.686
443.598	410.291
446.388	413.093
449.178	418.699
449.178	424.304
451.968	427.106
451.968	432.711
454.758	435.514
454.758	438.317
460.337	443.922
460.337	446.724
463.127	452.33
463.127	455.132
463.127	457.935
465.917	460.737
468.707	466.342
471.497	469.145
474.287	474.75
474.287	477.553
477.077	480.355
479.867	483.158
482.657	488.763
482.657	491.566
488.237	497.171
488.237	502.776
493.817	505.579
496.606	513.986
499.396	516.789
504.976	522.394
507.766	527.999
510.556	533.604
513.346	539.209
516.136	544.815
521.716	550.42
524.506	553.222
527.296	558.828
530.086	561.63
532.875	567.235
532.875	572.84
535.665	578.446
538.455	581.248
541.245	584.051
544.035	589.656
544.035	592.458
546.825	598.064
549.615	600.866
552.405	606.471
552.405	609.274
555.195	614.879
557.985	617.682
563.565	623.287
566.355	626.089
566.355	631.695
569.144	637.3
571.934	640.102
574.724	642.905
577.514	648.51
577.514	651.313
577.514	656.918
583.094	659.72
583.094	665.326
585.884	668.128
588.674	673.733
588.674	676.536
591.464	682.141
594.254	687.746
594.254	690.549
597.044	693.351
599.834	698.957
602.624	701.759
602.624	704.562
605.413	710.167
608.203	715.772
610.993	721.377
613.783	724.18
616.573	726.982
619.363	732.587
622.153	738.193
627.733	743.798
630.523	746.6
633.313	752.206
636.103	757.811
641.683	763.416
644.472	769.021
650.052	771.824
652.842	774.626
658.422	783.034
661.212	785.836
666.792	788.639
669.582	791.442
675.162	794.244
677.952	797.047
683.531	802.652
689.111	805.455
691.901	808.257
697.481	813.862
703.061	816.665
705.851	819.467
711.431	825.073
717.01	830.678
719.8	833.48
725.38	836.283
730.96	841.888
736.54	844.691
739.33	850.296
744.91	853.098
750.49	855.901
753.279	861.506
758.859	867.111
764.439	869.914
770.019	872.716
772.809	878.322
778.389	881.124
781.179	883.927
786.759	889.532
789.548	892.334
795.128	895.137
797.918	897.94
800.708	900.742
806.288	900.742
809.078	903.545
811.868	906.347
814.658	909.15
817.448	909.15
820.238	911.953
823.028	911.953
828.607	914.755
831.397	914.755
834.187	914.755
834.187	914.755
836.977	914.755
839.767	914.755
839.767	917.558
842.557	906.347
845.347	911.953
845.347	909.15
848.137	909.15
850.927	911.953
850.927	914.755
850.927	914.755
853.717	911.953
850.927	911.953
850.927	911.953
850.927	914.755
853.717	914.755
850.927	914.755
850.927	911.953
848.137	911.953
850.927	909.15
850.927	909.15
848.137	906.347
848.137	903.545
848.137	903.545
848.137	900.742
845.347	900.742
845.347	897.94
845.347	895.137
842.557	892.334
842.557	889.532
842.557	886.729
842.557	886.729
842.557	883.927
842.557	881.124
842.557	878.322
842.557	875.519
842.557	872.716
842.557	869.914
842.557	867.111
839.767	864.309
839.767	861.506
839.767	858.704
839.767	855.901
836.977	850.296
836.977	847.493
834.187	844.691
834.187	841.888
834.187	839.085
831.397	836.283
831.397	830.678
828.607	827.875
828.607	825.073
825.817	822.27
825.817	819.467
823.028	816.665
823.028	813.862
820.238	808.257
820.238	805.455
817.448	805.455
814.658	799.849
814.658	797.047
811.868	791.442
809.078	788.639
809.078	785.836
806.288	780.231
806.288	780.231
803.498	774.626
800.708	771.824
797.918	766.218
797.918	763.416
797.918	763.416
795.128	757.811
795.128	755.008
792.338	752.206
792.338	749.403
792.338	743.798
789.548	740.995
789.548	738.193
786.759	732.587
786.759	729.785
783.969	726.982
783.969	724.18
783.969	721.377
781.179	718.575
781.179	715.772
778.389	710.167
778.389	710.167
778.389	707.364
775.599	701.759
775.599	698.957
772.809	696.154
772.809	693.351
770.019	690.549
770.019	687.746
767.229	684.944
764.439	682.141
764.439	679.338
764.439	676.536
764.439	673.733
761.649	670.931
761.649	668.128
758.859	665.326
758.859	665.326
756.069	662.523
756.069	659.72
756.069	656.918
753.279	656.918
753.279	654.115
753.279	651.313
750.49	648.51
750.49	648.51
750.49	645.707
747.7	642.905
747.7	642.905
747.7	640.102
747.7	640.102
747.7	637.3
744.91	637.3
744.91	634.497
744.91	634.497
744.91	631.695
744.91	631.695
744.91	628.892
744.91	628.892
744.91	628.892
744.91	626.089
744.91	626.089
744.91	626.089
744.91	623.287
744.91	623.287
744.91	623.287
744.91	623.287
744.91	623.287
744.91	623.287
744.91	623.287
744.91	623.287
744.91	623.287
747.7	623.287
747.7	623.287
747.7	623.287
750.49	623.287
750.49	623.287
750.49	626.089
750.49	626.089
753.279	626.089
750.49	626.089
750.49	628.892
753.279	628.892
753.279	631.695
756.069	634.497
756.069	634.497
756.069	637.3
756.069	637.3
758.859	640.102
758.859	640.102
761.649	642.905
761.649	645.707
761.649	645.707
761.649	648.51
761.649	651.313
761.649	654.115
761.649	654.115
761.649	654.115
764.439	656.918
764.439	659.72
764.439	662.523
764.439	665.326
767.229	665.326
764.439	668.128
767.229	668.128
767.229	670.931
770.019	673.733
767.229	673.733
767.229	676.536
770.019	679.338
770.019	679.338
767.229	679.338
767.229	682.141
767.229	682.141
767.229	684.944
770.019	684.944
770.019	684.944
770.019	687.746
770.019	687.746
767.229	687.746
770.019	687.746
770.019	687.746
770.019	687.746
770.019	687.746
770.019	687.746
767.229	687.746
767.229	687.746
767.229	687.746
767.229	687.746
767.229	684.944
764.439	684.944
764.439	682.141
764.439	682.141
764.439	682.141
761.649	679.338
761.649	676.536
758.859	673.733
758.859	673.733
756.069	670.931
756.069	668.128
753.279	662.523
750.49	659.72
750.49	656.918
747.7	651.313
744.91	648.51
742.12	642.905
739.33	637.3
736.54	628.892
733.75	626.089
730.96	617.682
728.17	612.077
725.38	603.669
722.59	595.261
717.01	589.656
714.221	578.446
708.641	572.84
705.851	561.63
700.271	553.222
694.691	542.012
686.321	530.802
680.741	519.591
675.162	508.381
666.792	497.171
658.422	483.158
650.052	471.948
641.683	457.935
633.313	443.922
624.943	429.909
616.573	415.896
605.413	401.883
594.254	385.068
585.884	371.055
574.724	357.042
563.565	340.226
552.405	323.411
541.245	309.398
527.296	292.583
513.346	275.767
499.396	261.754
485.447	244.939
468.707	228.123
454.758	211.308
440.808	194.492
424.068	177.677
410.119	160.861
393.379	146.848
376.64	130.033
359.9	113.217
343.161	99.205
326.421	87.994
306.892	73.981
290.152	65.574
270.623	54.363
253.883	43.153
234.354	34.745
214.824	29.14
198.085	20.732
175.765	15.127
159.026	9.522
145.076	3.917
128.337	1.114
111.597	1.114
97.647	-1.688
83.698	-1.688
69.748	-1.688
61.378	1.114
50.219	1.114
41.849	1.114
33.479	1.114
25.109	-1.688
16.74	-1.688
11.16	1.114
5.58	-1.688
2.79	-1.688
-2.79	-1.688
0	-1.688
0	1.114
0	-1.688
0	-1.688
-2.79	-1.688
0	-1.688
0	1.114
0	-1.688
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	-1.688
-2.79	-1.688
0	-1.688
0	-1.688
0	-1.688
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
-2.79	-1.688
0	1.114
0	-1.688
0	-1.688
-2.79	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	-1.688
0	-1.688
-2.79	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	1.114
0	1.114
0	-1.688
-2.79	-1.688
-2.79	-1.688
0	1.114
0	-1.688
0	-1.688
0	1.114
0	1.114
-2.79	-1.688
0	-1.688
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
-2.79	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
-2.79	-1.688
-2.79	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	1.114
0	1.114
0	-1.688
0	-1.688
0	1.114
0	1.114
-2.79	-1.688
0	1.114
0	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	-1.688
0	-1.688
0	-1.688
0	1.114
0	-1.688
0	-1.688
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	-1.688
-2.79	1.114
0	1.114
0	1.114
0	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	-1.688
0	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
-2.79	-1.688
0	1.114
0	-1.688
0	1.114
0	-1.688
0	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	-1.688
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	1.114
0	-1.688
-2.79	-1.688
0	-1.688
0	-1.688
0	1.114
0	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
-2.79	-1.688
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
-2.79	-1.688
0	-1.688
0	1.114
0	-1.688
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	-1.688
-2.79	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
0	-1.688
-2.79	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	1.114
0	-1.688
0	1.114
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	1.114
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	-1.688
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	-1.688
0	1.114
0	-1.688
-2.79	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	-1.688
-2.79	-1.688
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	-1.688
-2.79	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	-1.688
0	1.114
-2.79	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
-2.79	-1.688
0	1.114
0	-1.688
0	-1.688
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
-2.79	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	1.114
0	-1.688
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	-1.688
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
-2.79	-1.688
-2.79	1.114
0	1.114
0	1.114
0	-1.688
0	1.114
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	1.114
0	1.114
0	-1.688
0	-1.688
0	-1.688
0	-1.688
0	1.114
0	1.114
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	-1.688
0	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	1.114
0	-1.688
-2.79	-1.688
0	1.114
0	1.114
0	1.114
0	1.114
0	1.114
-2.79	-1.688
97.647	1.114
86.488	1.114
94.857	-1.688
111.597	1.114
119.967	1.114
150.656	1.114
178.555	1.114
212.034	-1.688
239.933	1.114
267.833	124.428
301.312	65.574
340.371	68.376
362.69	93.599
379.43	118.823
390.589	152.454
407.329	163.664
421.279	197.295
426.858	228.123
432.438	261.754
438.018	300.99
449.178	334.621
457.548	365.45
465.917	387.87
474.287	418.699
482.657	452.33
496.606	494.368
510.556	539.209
530.086	581.248
549.615	617.682
571.934	648.51
597.044	662.523
622.153	662.523
650.052	654.115
677.952	642.905
703.061	637.3
725.38	634.497
747.7	634.497
764.439	637.3
781.179	642.905
795.128	645.707
806.288	651.313
820.238	654.115
828.607	656.918
842.557	662.523
850.927	665.326
862.086	670.931
873.246	676.536
884.406	684.944
895.566	690.549
906.725	698.957
923.465	707.364
940.204	715.772
956.944	721.377
970.894	724.18
987.633	726.982
1007.163	732.587
1021.112	735.39
1037.852	738.193
1051.801	738.193
1065.751	738.193
1079.701	740.995
1093.65	743.798
1102.02	743.798
1113.18	746.6
1124.339	749.403
1132.709	755.008
1141.079	760.613
1149.449	769.021
1157.818	777.429
1163.398	785.836
1168.978	794.244
1177.348	802.652
1180.138	813.862
1185.718	825.073
1191.298	836.283
1194.087	850.296
1196.877	861.506
1199.667	878.322
1202.457	897.94
1205.247	917.558
1208.037	939.978
1208.037	959.596
1208.037	982.017
1208.037	1018.451
1208.037	1038.069
1210.827	1060.489
1208.037	1080.107
1205.247	1094.12
1202.457	1110.936
1199.667	1122.146
1196.877	1133.356
1194.087	1136.159
1188.508	1133.356
1185.718	1124.949
1180.138	1113.738
1174.558	1096.923
1168.978	1080.107
1163.398	1063.292
1155.028	1043.674
1149.449	1024.056
1141.079	1004.438
1132.709	984.82
1127.129	965.202
1118.759	948.386
1110.39	928.768
1102.02	909.15
1093.65	892.334
1085.28	878.322
1079.701	861.506
1071.331	847.493
1062.961	836.283
1054.591	825.073
1049.011	811.06
1040.642	797.047
1032.272	785.836
1023.902	774.626
1015.532	763.416
1007.163	749.403
998.793	740.995
993.213	726.982
984.843	715.772
976.473	707.364
968.104	696.154
959.734	687.746
951.364	679.338
942.994	670.931
934.625	662.523
926.255	654.115
920.675	645.707
915.095	640.102
909.515	634.497
901.145	626.089
895.566	620.484
889.986	614.879
887.196	609.274
881.616	603.669
876.036	598.064
873.246	592.458
867.666	589.656
864.876	584.051
862.086	581.248
856.507	575.643
853.717	572.84
848.137	570.038
848.137	567.235
842.557	567.235
842.557	564.433
839.767	561.63
836.977	561.63
836.977	561.63
836.977	558.828
836.977	558.828
836.977	558.828
839.767	558.828
839.767	558.828
842.557	561.63
842.557	561.63
845.347	561.63
848.137	564.433
850.927	564.433
853.717	567.235
856.507	570.038
859.297	570.038
859.297	572.84
862.086	578.446
864.876	581.248
864.876	584.051
867.666	586.853
870.456	592.458
870.456	592.458
873.246	595.261
876.036	598.064
876.036	603.669
876.036	606.471
878.826	609.274
878.826	612.077
878.826	614.879
881.616	620.484
881.616	623.287
884.406	626.089
884.406	628.892
887.196	631.695
887.196	634.497
887.196	640.102
889.986	642.905
889.986	645.707
892.776	648.51
892.776	651.313
895.566	654.115
895.566	654.115
895.566	656.918
895.566	659.72
895.566	659.72
892.776	662.523
895.566	662.523
895.566	665.326
892.776	665.326
892.776	665.326
889.986	665.326
887.196	668.128
884.406	668.128
881.616	668.128
878.826	668.128
876.036	668.128
870.456	665.326
867.666	665.326
862.086	665.326
856.507	665.326
850.927	662.523
845.347	659.72
839.767	659.72
834.187	656.918
828.607	656.918
820.238	654.115
811.868	651.313
806.288	648.51
797.918	645.707
792.338	642.905
783.969	640.102
775.599	637.3
767.229	634.497
758.859	631.695
753.279	628.892
744.91	623.287
736.54	620.484
730.96	614.879
722.59	612.077
714.221	606.471
708.641	603.669
700.271	598.064
691.901	592.458
686.321	589.656
677.952	584.051
672.372	578.446
666.792	575.643
658.422	572.84
652.842	567.235
647.262	561.63
638.893	558.828
633.313	553.222
627.733	550.42
622.153	547.617
616.573	542.012
608.203	536.407
605.413	533.604
599.834	530.802
594.254	527.999
591.464	525.197
583.094	522.394
577.514	519.591
574.724	516.789
569.144	513.986
566.355	511.184
560.775	508.381
557.985	505.579
552.405	502.776
549.615	502.776
544.035	499.973
541.245	497.171
538.455	494.368
532.875	491.566
530.086	491.566
527.296	491.566
524.506	488.763
521.716	488.763
518.926	485.96
513.346	485.96
513.346	485.96
510.556	485.96
507.766	483.158
502.186	483.158
499.396	480.355
499.396	480.355
493.817	480.355
491.027	477.553
488.237	477.553
485.447	474.75
482.657	474.75
482.657	474.75
479.867	474.75
477.077	474.75
474.287	471.948
471.497	471.948
468.707	471.948
465.917	471.948
463.127	471.948
463.127	471.948
460.337	469.145
457.548	469.145
454.758	469.145
451.968	469.145
449.178	469.145
446.388	466.342
443.598	466.342
440.808	466.342
438.018	466.342
435.228	466.342
432.438	463.54
429.648	463.54
426.858	463.54
426.858	460.737
424.068	460.737
421.279	460.737
418.489	457.935
415.699	457.935
412.909	455.132
410.119	455.132
407.329	455.132
404.539	455.132
404.539	452.33
398.959	452.33
396.169	449.527
393.379	449.527
390.589	446.724
387.799	446.724
385.01	443.922
382.22	441.119
379.43	441.119
373.85	441.119
371.06	438.317
368.27	438.317
365.48	435.514
359.9	432.711
357.11	432.711
351.53	429.909
348.74	429.909
343.161	427.106
337.581	424.304
334.791	424.304
329.211	421.501
323.631	418.699
320.841	418.699
315.261	415.896
309.682	413.093
304.102	413.093
298.522	410.291
292.942	407.488
287.362	404.686
281.782	401.883
276.202	401.883
267.833	399.081
262.253	396.278
256.673	393.475
251.093	390.673
245.513	387.87
239.933	385.068
237.144	385.068
231.564	382.265
225.984	379.462
220.404	376.66
214.824	373.857
212.034	373.857
206.454	371.055
203.664	365.45
198.085	362.647
195.295	362.647
189.715	359.844
186.925	357.042
181.345	354.239
178.555	348.634
172.975	345.832
170.185	343.029
167.395	340.226
164.606	337.424
161.816	334.621
159.026	331.819
156.236	329.016
153.446	323.411
150.656	320.608
150.656	317.806
147.866	315.003
145.076	312.201
142.286	309.398
139.496	306.595
136.706	300.99
133.916	298.188
131.126	292.583
128.337	289.78
128.337	286.977
125.547	284.175
125.547	281.372
122.757	278.57
119.967	272.964
117.177	270.162
117.177	267.359
114.387	264.557
114.387	261.754
111.597	258.952
108.807	253.346
106.017	250.544
103.227	247.741
100.437	244.939
97.647	239.334
97.647	236.531
94.857	233.728
92.067	230.926
92.067	225.321
89.278	222.518
86.488	219.715
83.698	216.913
80.908	211.308
80.908	208.505
78.118	205.703
75.328	202.9
75.328	197.295
72.538	194.492
69.748	191.69
66.958	188.887
66.958	186.085
64.168	180.479
64.168	177.677
61.378	174.874
61.378	172.072
58.588	172.072
58.588	169.269
55.798	166.466
53.009	163.664
53.009	160.861
53.009	158.059
53.009	158.059
50.219	152.454
50.219	152.454
50.219	149.651
47.429	146.848
47.429	146.848
44.639	144.046
44.639	141.243
41.849	141.243
41.849	138.441
41.849	138.441
41.849	135.638
41.849	135.638
39.059	132.835
39.059	132.835
39.059	135.638
39.059	132.835
39.059	132.835
39.059	132.835
39.059	132.835
36.269	132.835
36.269	130.033
36.269	130.033
36.269	130.033
33.479	127.23
33.479	127.23
33.479	127.23
33.479	127.23
33.479	127.23
33.479	127.23
30.689	127.23
30.689	124.428
30.689	127.23
30.689	124.428
30.689	124.428
27.899	124.428
27.899	121.625
27.899	121.625
25.109	121.625
25.109	121.625
25.109	118.823
22.319	118.823
22.319	118.823
22.319	118.823
22.319	116.02
22.319	116.02
22.319	113.217
19.529	113.217
19.529	113.217
19.529	110.415
19.529	110.415
19.529	110.415
19.529	107.612
19.529	107.612
19.529	107.612
19.529	104.81
19.529	104.81
16.74	104.81
16.74	104.81
19.529	104.81
19.529	104.81
22.319	104.81
22.319	104.81
22.319	104.81
22.319	104.81
25.109	107.612
25.109	107.612
25.109	107.612
27.899	110.415
30.689	110.415
30.689	113.217
33.479	113.217
33.479	116.02
36.269	118.823
36.269	118.823
39.059	121.625
41.849	124.428
41.849	127.23
44.639	130.033
44.639	132.835
47.429	135.638
50.219	141.243
53.009	146.848
55.798	149.651
58.588	152.454
61.378	158.059
61.378	163.664
64.168	169.269
69.748	174.874
69.748	180.479
72.538	188.887
75.328	191.69
78.118	200.097
80.908	208.505
86.488	216.913
89.278	225.321
92.067	233.728
97.647	242.136
103.227	250.544
106.017	261.754
111.597	270.162
117.177	278.57
119.967	286.977
125.547	298.188
131.126	306.595
136.706	317.806
142.286	326.213
147.866	334.621
153.446	345.832
159.026	357.042
167.395	365.45
172.975	373.857
178.555	385.068
184.135	393.475
189.715	404.686
198.085	413.093
203.664	421.501
209.244	429.909
214.824	441.119
220.404	446.724
225.984	455.132
231.564	463.54
237.144	471.948
239.933	477.553
245.513	485.96
251.093	494.368
253.883	499.973
259.463	505.579
265.043	511.184
265.043	516.789
270.623	522.394
273.413	527.999
276.202	533.604
278.992	536.407
281.782	539.209
284.572	544.815
287.362	547.617
287.362	550.42
290.152	553.222
290.152	556.025
290.152	556.025
290.152	558.828
292.942	561.63
292.942	564.433
292.942	564.433
292.942	564.433
292.942	567.235
292.942	567.235
292.942	570.038
292.942	570.038
292.942	567.235
290.152	567.235
290.152	567.235
287.362	570.038
287.362	570.038
287.362	570.038
284.572	567.235
281.782	567.235
281.782	567.235
278.992	567.235
278.992	567.235
276.202	567.235
276.202	567.235
273.413	567.235
270.623	567.235
270.623	567.235
267.833	567.235
267.833	567.235
265.043	567.235
262.253	567.235
262.253	567.235
259.463	567.235
256.673	567.235
256.673	567.235
253.883	567.235
253.883	567.235
251.093	567.235
251.093	567.235
248.303	567.235
245.513	567.235
245.513	567.235
245.513	567.235
242.723	567.235
242.723	567.235
239.933	567.235
239.933	564.433
237.144	564.433
237.144	564.433
234.354	564.433
231.564	564.433
231.564	561.63
228.774	561.63
225.984	558.828
225.984	558.828
223.194	558.828
223.194	556.025
220.404	556.025
217.614	553.222
217.614	553.222
214.824	553.222
214.824	550.42
212.034	547.617
212.034	547.617
209.244	544.815
209.244	544.815
206.454	542.012
203.664	539.209
203.664	536.407
200.875	536.407
200.875	533.604
200.875	533.604
198.085	530.802
198.085	527.999
195.295	527.999
192.505	525.197
192.505	525.197
192.505	522.394
189.715	519.591
189.715	516.789
186.925	513.986
186.925	513.986
184.135	511.184
184.135	508.381
184.135	505.579
178.555	502.776
178.555	502.776
178.555	499.973
178.555	497.171
175.765	497.171
175.765	494.368
172.975	491.566
172.975	488.763
172.975	488.763
170.185	485.96
170.185	485.96
170.185	483.158
170.185	480.355
167.395	480.355
167.395	477.553
167.395	474.75
164.606	474.75
161.816	469.145
164.606	469.145
164.606	469.145
164.606	466.342
161.816	463.54
161.816	463.54
161.816	460.737
161.816	460.737
161.816	460.737
161.816	457.935
161.816	455.132
159.026	455.132
159.026	455.132
159.026	452.33
159.026	452.33
159.026	452.33
159.026	449.527
159.026	449.527
159.026	449.527
161.816	446.724
161.816	446.724
161.816	446.724
161.816	446.724
161.816	446.724
161.816	446.724
164.606	446.724
164.606	443.922
164.606	443.922
164.606	443.922
167.395	441.119
167.395	441.119
167.395	441.119
167.395	441.119
170.185	441.119
170.185	441.119
170.185	441.119
172.975	438.317
172.975	438.317
175.765	438.317
175.765	438.317
175.765	438.317
